"","Submission.id","Participant.id","Status","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Employment.sector","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status"
"867","643d608bd15fb674552bd1c2","62dc07a7fbbd3d089b7135af","APPROVED","2023-04-17T15:06:55.040000Z","2023-04-17T15:08:29.621000Z","2023-04-17T15:08:47.246000Z","2023-04-17T15:08:56.764326Z",95,"CE3DWF28",1124,"Science, Technology, Engineering & Mathematics","37","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"868","643d608cc115185b2ca9372f","59aaf1705e7f4800010eeec7","APPROVED","2023-04-17T15:07:13.842000Z","2023-04-17T15:12:45.072000Z","2023-04-17T15:12:46.664000","2023-04-17T15:12:45.484546Z",332,"CE3DWF28",697,"Information Technology","43","Male","White","United States","United States","United States","English","No","Full-Time"
"869","643d608d278e03215d11574e","63d94472927e6eb086a7aa36","APPROVED","2023-04-17T15:06:57.872000Z","2023-04-17T15:08:55.029000Z","2023-04-17T15:09:12.180000Z","2023-04-17T15:09:27.632705Z",118,"CE3DWF28",298,"Information Technology","39","Male","White","United States","United States","United States","English","No","Full-Time"
"870","643d6093a0d58f8cfbb08c85","63cea656fde295b985467970","APPROVED","2023-04-17T15:07:02.405000Z","2023-04-17T15:08:25.690000Z","2023-04-17T15:08:36.555000Z","2023-04-17T15:08:44.401969Z",84,"CE3DWF28",761,"Information Technology","53","Female","White","United States","United States","United States","English","No","Part-Time"
"871","643d609615b74b227e7669d4","56849d528f456f000c45e1dd","APPROVED","2023-04-17T15:07:07.564000Z","2023-04-17T15:15:15.703000Z","2023-04-17T15:15:22.916000","2023-04-17T15:15:22.921432Z",489,"CE3DWF28",3783,"Information Technology","36","Female","Black","United States","United States","United States","English","Yes","Full-Time"
"872","643d609dd86d647a143d5daf","63eceb160f69b779c757c48b","APPROVED","2023-04-17T15:07:11.917000Z","2023-04-17T15:10:43.671000Z","2023-04-17T15:11:29.565000Z","2023-04-17T15:11:37.063950Z",212,"CE3DWF28",336,"Information Technology","59","Female","White","United States","United States","United States","English","No","Part-Time"
"873","643d60d29afc16168f5d6343","5ef4d71e2e4e740edef0340a","APPROVED","2023-04-17T15:08:11.134000Z","2023-04-17T15:09:21.168000Z","2023-04-17T15:09:48.254000Z","2023-04-17T15:10:09.348861Z",71,"CE3DWF28",2470,"Information Technology","34","Male","White","United States","United States","United States","English","No","Full-Time"
"874","643d60e4876d531d917166f5","5f6f44e9451a3b0836b5d32c","APPROVED","2023-04-17T15:08:24.083000Z","2023-04-17T15:10:36.159000Z","2023-04-17T15:11:21.110000Z","2023-04-17T15:11:32.159548Z",133,"CE3DWF28",672,"Information Technology","47","Male","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"875","643d60eefbde5846e38560f5","60fe0c39aeca65f81a1c2095","APPROVED","2023-04-17T15:08:32.767000Z","2023-04-17T15:09:41.747000Z","2023-04-17T15:10:09.221000Z","2023-04-17T15:10:40.806559Z",69,"CE3DWF28",916,"Science, Technology, Engineering & Mathematics","25","Female","White","United States","United States","United States","English","No","Full-Time"
"876","643d60f02d3ad9f791681dc7","63d13d3f94cfbdf6a14dd2f5","APPROVED","2023-04-17T15:08:37.453000Z","2023-04-17T15:10:11.889000Z","2023-04-17T15:10:44.283000Z","2023-04-17T15:11:17.107611Z",95,"CE3DWF28",167,"Information Technology","28","Male","White","United States","United States","United States","English","Yes","Full-Time"
"877","643d60f092fb815b5cb24f96","55ddb84550a1f7000b90d65a","APPROVED","2023-04-17T15:08:57.625000Z","2023-04-17T15:10:23.345000Z","2023-04-17T15:10:58.576000Z","2023-04-17T15:11:27.516450Z",86,"CE3DWF28",4685,"Science, Technology, Engineering & Mathematics","49","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"878","643d6103e69e35a914d55192","62b1e4dfa33a3d444584c8b3","APPROVED","2023-04-17T15:08:55.261000Z","2023-04-17T15:11:32.642000Z","2023-04-17T15:11:39.963000Z","2023-04-17T15:11:43.832693Z",158,"CE3DWF28",1309,"Information Technology","35","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"879","643d61182688f214ac165628","63782709326973c77adc3db8","APPROVED","2023-04-17T15:09:21.179000Z","2023-04-17T15:12:26.002000Z","2023-04-17T15:12:26.776000","2023-04-17T15:12:26.363544Z",185,"CE3DWF28",616,"Information Technology","65","Female","White","United States","United States","United States","English","No","Part-Time"
"880","643d6132c2f27f30752bd1d4","57dd766bbcd7150001ded5de","APPROVED","2023-04-17T15:09:40.976000Z","2023-04-17T15:14:13.455000Z","2023-04-17T15:14:35.870000Z","2023-04-17T15:14:48.565929Z",273,"CE3DWF28",6167,"Information Technology","54","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"881","643d6147130e4cf9912248b2","5e8e7167572c651246e08a7b","APPROVED","2023-04-17T15:10:03.563000Z","2023-04-17T15:12:24.056000Z","2023-04-17T15:12:24.632000","2023-04-17T15:12:24.541272Z",141,"CE3DWF28",4308,"Information Technology","42","Male","Asian","France","United States","United States","French","No","Full-Time"
"882","643d61526ffe82426e8f39ca","628670c8e05972777725990b","APPROVED","2023-04-17T15:10:15.655000Z","2023-04-17T15:11:37.240000Z","2023-04-17T15:11:52.751000Z","2023-04-17T15:11:53.085383Z",82,"CE3DWF28",567,"Information Technology","20","Male","Asian","United States","United States","United States","English","No","Full-Time"
"883","643d61572f45f4a5df193e22","63f8d1f60a74a7e7fb4febd6","APPROVED","2023-04-17T15:10:15.036000Z","2023-04-17T15:14:51.886000Z","2023-04-17T15:15:14.330000","2023-04-17T15:15:12.607087Z",277,"CE3DWF28",461,"Science, Technology, Engineering & Mathematics","38","Female","Black","United States","United States","United States","English","No","Full-Time"
"884","643d615a479416054aa09180","63bd8be8f8c532da7bb5431e","APPROVED","2023-04-17T15:10:23.373000Z","2023-04-17T15:12:34.627000Z","2023-04-17T15:12:35.139000Z","2023-04-17T15:12:36.266566Z",132,"CE3DWF28",587,"Information Technology","42","Female","Other","United States","United States","United States","English","No","Full-Time"
"885","643d61639eb392f608771ca9","57ce74a271536c00015f12ed","APPROVED","2023-04-17T15:10:31.108000Z","2023-04-17T15:13:23.454000Z","2023-04-17T15:13:24.215000","2023-04-17T15:13:24.130435Z",173,"CE3DWF28",2647,"Science, Technology, Engineering & Mathematics","28","Female","White","United States","United States","United States","English","Yes","Full-Time"
"886","643d618199dde9ed11d5cb97","62b055b8af4eda974466ad0d","APPROVED","2023-04-17T15:11:00.460000Z","2023-04-17T15:13:42.748000Z","2023-04-17T15:13:50.333000Z","2023-04-17T15:13:55.964558Z",163,"CE3DWF28",2151,"Science, Technology, Engineering & Mathematics","38","Female","White","United States","United States","United States","English","No","Full-Time"
"887","643d61823cfe6ad31894942a","62b0b6c050a175081568bf35","APPROVED","2023-04-17T15:11:06.125000Z","2023-04-17T15:13:48.763000Z","2023-04-17T15:13:56.848000Z","2023-04-17T15:14:03.248225Z",163,"CE3DWF28",1495,"Information Technology","45","Male","White","United States","United States","United States","English","No","Full-Time"
"888","643d6194b1959959b0b17f59","614dd9c7fe3afb375e947a27","APPROVED","2023-04-17T15:11:20.167000Z","2023-04-17T15:12:24.151000Z","2023-04-17T15:12:29.692000","2023-04-17T15:12:24.561142Z",64,"CE3DWF28",2803,"Information Technology","29","Female","Mixed","United States","United States","United States","Spanish","No","Full-Time"
"889","643d61a008b6df0083cda81d","5df967d2f6191f6e87b236e6","APPROVED","2023-04-17T15:14:41.928000Z","2023-04-17T15:16:39.986000Z","2023-04-17T15:16:40.552000","2023-04-17T15:16:40.443541Z",119,"CE3DWF28",3859,"Science, Technology, Engineering & Mathematics","32","Male","Asian","United States","United States","United States","English","No","Full-Time"
"890","643d61a570a500feaef128a1","53987712fdf99b68e3a45021","APPROVED","2023-04-17T15:11:46.355000Z","2023-04-17T15:12:57.807000Z","2023-04-17T15:12:58.385000","2023-04-17T15:12:58.305806Z",72,"CE3DWF28",4862,"Science, Technology, Engineering & Mathematics","29","Female","Asian","Korea","United States","United States","English","No","Full-Time"
"891","643d61b58e9709f06ae8d214","6149256f6335b06ade3723e0","APPROVED","2023-04-17T15:11:54.503000Z","2023-04-17T15:14:16.814000Z","2023-04-17T15:14:37.041000Z","2023-04-17T15:14:55.134384Z",143,"CE3DWF28",2161,"Information Technology","33","Male","White","United States","United States","United States","English","No","DATA_EXPIRED"
"892","643d61c329d6250f58848ce4","6365ab4612aba0a9bf749af1","APPROVED","2023-04-17T15:12:06.095000Z","2023-04-17T15:13:11.985000Z","2023-04-17T15:13:14.024000","2023-04-17T15:13:13.937365Z",66,"CE3DWF28",1072,"Information Technology","52","Male","White","United States","United States","United States","English","No","Full-Time"
"893","643d61ceae9481f11fd98de7","5cf5134c8f8ff80019e76721","APPROVED","2023-04-17T15:12:14.816000Z","2023-04-17T15:13:44.680000Z","2023-04-17T15:13:52.603000Z","2023-04-17T15:13:59.249586Z",90,"CE3DWF28",4014,"Information Technology","50","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"894","643d61d9100d549a02848cdb","60a48fd2c46d793c5340f03e","APPROVED","2023-04-17T15:12:29.348000Z","2023-04-17T15:13:41.712000Z","2023-04-17T15:14:01.857000Z","2023-04-17T15:14:07.706252Z",73,"CE3DWF28",1854,"Information Technology","29","Female","Asian","United States","United States","United States","English","No","DATA_EXPIRED"
"895","643d61e23a030f262ae1747f","5e9a363724927e0d07782751","APPROVED","2023-04-17T15:12:37.397000Z","2023-04-17T15:14:21.697000Z","2023-04-17T15:14:40.143000Z","2023-04-17T15:14:53.728557Z",105,"CE3DWF28",2261,"Information Technology","24","Female","Asian","United States","United States","United States","English","No","Full-Time"
"896","643d61e65446562676234285","5e46f490a5748507c57e3c5f","APPROVED","2023-04-17T15:12:42.154000Z","2023-04-17T15:14:02.194000Z","2023-04-17T15:14:19.051000Z","2023-04-17T15:14:33.363321Z",81,"CE3DWF28",3603,"Science, Technology, Engineering & Mathematics","44","Male","Asian","Vietnam","United States","United States","Chinese","DATA_EXPIRED","DATA_EXPIRED"
"897","643d61ed92387aea2204c2d1","628eada3a9c9e0776884f27d","APPROVED","2023-04-17T15:12:53.124000Z","2023-04-17T15:14:29.469000Z","2023-04-17T15:14:49.190000Z","2023-04-17T15:15:02.594273Z",97,"CE3DWF28",2057,"Science, Technology, Engineering & Mathematics","30","Male","Mixed","United States","United States","United States","English","No","Full-Time"
"898","643d61ef0f488f408dfdfd67","61113effc33961d5c253618a","APPROVED","2023-04-17T15:12:51.207000Z","2023-04-17T15:16:34.288000Z","2023-04-17T15:16:38.088000","2023-04-17T15:16:38.001435Z",224,"CE3DWF28",894,"Information Technology","27","Female","White","United States","United States","United States","English","No","Full-Time"
"899","643d61fd2a8008f210d5dece","5aaae8c215253500012c5997","APPROVED","2023-04-17T15:13:26.542000Z","2023-04-17T15:15:15.296000Z","2023-04-17T15:15:19.236000","2023-04-17T15:15:19.274748Z",109,"CE3DWF28",2268,"Information Technology","50","Male","White","United States","United States","United States","English","Yes","Full-Time"
"900","643d62083a955b0c8e681da7","6004e8ae1e4c4b6a59d73030","APPROVED","2023-04-17T15:13:15.933000Z","2023-04-17T15:15:10.565000Z","2023-04-17T15:15:13.762000Z","2023-04-17T15:15:14.973632Z",115,"CE3DWF28",643,"Science, Technology, Engineering & Mathematics","26","Female","Asian","United States","United States","United States","English","Yes","Full-Time"
"901","643d621295bbd25bd71b95a7","64384af1f6fc298b3fe49027","APPROVED","2023-04-17T15:13:27.021000Z","2023-04-17T15:15:17.125000Z","2023-04-17T15:15:18.250000","2023-04-17T15:15:18.272456Z",111,"CE3DWF28",22,"Information Technology","22","Male","Asian","United States","United States","United States","English","Yes","Part-Time"
"902","643d62154ee475a9c80e269b","5a7900f5f1408d0001760dee","APPROVED","2023-04-17T15:13:30.397000Z","2023-04-17T15:14:46.127000Z","2023-04-17T15:14:58.551000Z","2023-04-17T15:15:06.803834Z",76,"CE3DWF28",1034,"Information Technology","23","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"903","643d621a443cc47951e8d227","612547f89bad5437aaecfa66","APPROVED","2023-04-17T15:13:34.508000Z","2023-04-17T15:14:58.342000Z","2023-04-17T15:15:09.076000Z","2023-04-17T15:15:12.117241Z",84,"CE3DWF28",3345,"Science, Technology, Engineering & Mathematics","30","Male","White","United States","United States","United States","English","No","Full-Time"
"904","643d6221e200391b96d5cbf2","63646a72e194364895584f5b","APPROVED","2023-04-17T15:13:40.501000Z","2023-04-17T15:15:51.729000Z","2023-04-17T15:15:57.213000","2023-04-17T15:15:57.133599Z",132,"CE3DWF28",705,"Information Technology","23","Male","White","United States","United States","United States","English","No","Full-Time"
"905","643d623529099b698a99bd6f","62a76dfc808c176cecd72dfa","APPROVED","2023-04-17T15:14:01.559000Z","2023-04-17T15:15:48.826000Z","2023-04-17T15:15:50.720000","2023-04-17T15:15:50.633119Z",108,"CE3DWF28",1584,"Information Technology","44","Female","White","United States","United States","United States","English","No","Full-Time"
"906","643d62605df7ca6d7b3105eb","632478adebdcd9af1ad6de12","APPROVED","2023-04-17T15:14:43.904000Z","2023-04-17T15:15:28.516000Z","2023-04-17T15:15:29.018000","2023-04-17T15:15:28.920444Z",45,"CE3DWF28",1157,"Science, Technology, Engineering & Mathematics","38","Male","White","United States","United States","United States","English","No","DATA_EXPIRED"
"907","643d627b43ae7e1c7747eaea","6154c1748e0de2c3afdab62c","APPROVED","2023-04-17T15:15:11.518000Z","2023-04-17T15:18:13.755000Z","2023-04-17T15:18:14.270000","2023-04-17T15:18:14.181361Z",183,"CE3DWF28",1531,"Information Technology","35","Male","White","United States","United States","United States","English","No","Part-Time"
"908","643d62805ad9e8f454a081bd","56a7b5eac89737000b225d0e","APPROVED","2023-04-17T15:15:14.389000Z","2023-04-17T15:17:12.893000Z","2023-04-17T15:17:13.334000","2023-04-17T15:17:13.246139Z",119,"CE3DWF28",2251,"Science, Technology, Engineering & Mathematics","37","Male","White","United States","United States","United States","English","No","Full-Time"
"909","643d62879c1f20929a89618e","603c92ad5ed1c29cf04476ca","APPROVED","2023-04-17T15:15:23.112000Z","2023-04-17T15:21:08.746000Z","2023-04-17T15:21:09.831000","2023-04-17T15:21:09.748684Z",346,"CE3DWF28",1657,"Information Technology","34","Female","White","United States","United States","United States","English","No","Part-Time"
"910","643d628cb87a0b30feb24ff6","5916bba1c40353000150c46c","APPROVED","2023-04-17T15:15:33.145000Z","2023-04-17T15:17:18.292000Z","2023-04-17T15:17:18.881000","2023-04-17T15:17:18.780665Z",106,"CE3DWF28",2833,"Information Technology","52","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"911","643d629319c5298a30b17f42","5ef2d7247fab4b18187eb534","APPROVED","2023-04-17T15:16:56.788000Z","2023-04-17T15:22:54.327000Z","2023-04-17T15:22:55.062000","2023-04-17T15:22:54.970168Z",358,"CE3DWF28",3248,"Science, Technology, Engineering & Mathematics","25","Male","Asian","United States","United States","United States","English","No","Full-Time"
"912","643d62a36b62077ac4a090ee","6234866ad5f13fac2a5cf725","APPROVED","2023-04-17T15:16:05.863000Z","2023-04-17T15:18:51.611000Z","2023-04-17T15:18:53.316000","2023-04-17T15:18:53.218330Z",166,"CE3DWF28",1825,"Information Technology","50","Female","White","United States","United States","United States","English","No","Full-Time"
"913","643d62bb5c776377e5983ff8","633edc50cfae73d4a72ca889","APPROVED","2023-04-17T15:16:11.874000Z","2023-04-17T15:18:20.004000Z","2023-04-17T15:18:20.711000","2023-04-17T15:18:20.623450Z",129,"CE3DWF28",1246,"Information Technology","43","Male","White","United States","United States","United States","English","No","Full-Time"
"914","643d62bf8c4889c5c86d177b","630da8a405a780b7f8c3002f","APPROVED","2023-04-17T15:16:23.198000Z","2023-04-17T15:18:38.361000Z","2023-04-17T15:18:38.869000","2023-04-17T15:18:38.782067Z",136,"CE3DWF28",1527,"Information Technology","33","Male","Black","United States","United States","United States","English","No","Full-Time"
"915","643d62c15080d299ebd7d803","638b6287a17643211bf19e79","APPROVED","2023-04-17T15:16:17.708000Z","2023-04-17T15:25:26.568000Z","2023-04-17T15:25:27.080000","2023-04-17T15:25:26.977779Z",549,"CE3DWF28",996,"Information Technology","52","Male","White","United States","United States","United States","English","No","Part-Time"
"916","643d62c57adde9c20aa09129","5f98c3f8f2d9be1e75e21709","APPROVED","2023-04-17T15:16:29.201000Z","2023-04-17T15:18:11.580000Z","2023-04-17T15:18:12.090000","2023-04-17T15:18:12.021265Z",103,"CE3DWF28",1228,"Science, Technology, Engineering & Mathematics","48","Male","White","United States","United States","United States","English","No","Full-Time"
"917","643d62c7a1e8a52e1a34b621","5a01a0fd728b1b0001ad89f8","APPROVED","2023-04-17T15:16:26.876000Z","2023-04-17T15:17:32.959000Z","2023-04-17T15:17:33.516000","2023-04-17T15:17:33.541989Z",67,"CE3DWF28",3210,"Information Technology","35","Female","White","United States","United States","United States","English","No","Full-Time"
"918","643d62e40b84e7c49e99a53e","5d163b2c601cd7000172713c","APPROVED","2023-04-17T15:16:55.559000Z","2023-04-17T15:17:51.843000Z","2023-04-17T15:17:52.561000","2023-04-17T15:17:52.447304Z",57,"CE3DWF28",1871,"Science, Technology, Engineering & Mathematics","30","Male","White","United States","United States","United States","English","No","Full-Time"
"919","643d62efc81909779d8f39e5","55b8d0bffdf99b0f2859fe73","APPROVED","2023-04-17T15:17:15.118000Z","2023-04-17T15:19:26.634000Z","2023-04-17T15:19:32.193000","2023-04-17T15:19:27.102079Z",132,"CE3DWF28",3506,"Science, Technology, Engineering & Mathematics","42","Male","White","United States","United States","United States","English","No","Full-Time"
"920","643d63135a0942ae25c67a11","5815369b94ecc900010b014e","APPROVED","2023-04-17T15:17:43.123000Z","2023-04-17T15:18:36.324000Z","2023-04-17T15:18:36.853000","2023-04-17T15:18:36.767705Z",54,"CE3DWF28",1977,"Information Technology","32","Female","White","United States","United States","United States","English","No","Full-Time"
"921","643d631e994a7200d9cb3a99","5eadf08104c3130ec408b059","APPROVED","2023-04-17T15:17:54.317000Z","2023-04-17T15:19:31.876000Z","2023-04-17T15:19:37.494000","2023-04-17T15:19:32.376517Z",98,"CE3DWF28",289,"Information Technology","34","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"922","643d63225039db25a75d6379","5d2f3becd8c144000187438c","APPROVED","2023-04-17T15:17:57.616000Z","2023-04-17T15:20:05.832000Z","2023-04-17T15:20:09.542000","2023-04-17T15:20:09.478495Z",129,"CE3DWF28",1195,"Information Technology","44","Female","White","United States","United States","United States","English","No","Full-Time"
"923","643d6322db55da22c4e173c5","58ac91c38bf22a00015b91b3","APPROVED","2023-04-17T15:17:58.157000Z","2023-04-17T15:19:26.303000Z","2023-04-17T15:19:26.910000","2023-04-17T15:19:26.809312Z",89,"CE3DWF28",4569,"Information Technology","55","Male","White","United States","United States","United States","English","No","Part-Time"
"924","643d6329fd96390ee32aa6f4","60e5d47e17c05633eef565e3","APPROVED","2023-04-17T15:18:24.362000Z","2023-04-17T15:19:46.764000Z","2023-04-17T15:19:48.659000","2023-04-17T15:19:48.555600Z",83,"CE3DWF28",2298,"Science, Technology, Engineering & Mathematics","30","Male","White","United States","United States","United States","English","No","Full-Time"
"925","643d632fba3de2691028534d","5f47fbe03c255115b01b09cf","APPROVED","2023-04-17T15:18:09.784000Z","2023-04-17T15:19:34.839000Z","2023-04-17T15:19:35.340000","2023-04-17T15:19:35.255334Z",86,"CE3DWF28",1680,"Information Technology","22","Male","White","United States","United States","United States","English","No","Part-Time"
"926","643d63349283693d8c3aa715","56a68bb49ce1c0000df89344","APPROVED","2023-04-17T15:18:15.227000Z","2023-04-17T15:19:09.148000Z","2023-04-17T15:19:09.617000","2023-04-17T15:19:09.546959Z",54,"CE3DWF28",1591,"Information Technology","34","Male","Asian","United States","United States","United States","English","No","Full-Time"
"927","643d633d79e66fea5603d040","610025e1545e95efd8295d18","APPROVED","2023-04-17T15:18:24.090000Z","2023-04-17T15:20:04.391000Z","2023-04-17T15:20:04.909000","2023-04-17T15:20:04.841460Z",101,"CE3DWF28",1575,"Science, Technology, Engineering & Mathematics","28","Male","White","United States","United States","United States","English","Yes","Full-Time"
"928","643d6356a0d58f8cfbb08cd9","5c2dae2110677f0001dd1137","APPROVED","2023-04-17T15:18:48.141000Z","2023-04-17T15:37:10.411000Z","2023-04-17T15:37:10.891000","2023-04-17T15:37:10.783629Z",1103,"CE3DWF28",4432,"Science, Technology, Engineering & Mathematics","39","Male","White","United States","United States","United States","English","No","Full-Time"
"929","643d6363eda21f669dc2f0e8","6101526d89d05bbc934d6da5","APPROVED","2023-04-17T15:19:01.508000Z","2023-04-17T15:20:25.981000Z","2023-04-17T15:20:27.384000","2023-04-17T15:20:27.297971Z",85,"CE3DWF28",273,"Science, Technology, Engineering & Mathematics","30","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"930","643d6375998a45903da09182","6283eff892f811762a6bd048","APPROVED","2023-04-17T15:19:19.734000Z","2023-04-17T15:20:06.358000Z","2023-04-17T15:20:10.869000","2023-04-17T15:20:10.769719Z",47,"CE3DWF28",376,"Information Technology","19","Male","White","Russian Federation","United States","United States","Russian","DATA_EXPIRED","DATA_EXPIRED"
"931","643d6375f7ac49dbf01adbde","5f11e883afd70a0d94572e6a","APPROVED","2023-04-17T15:19:20.257000Z","2023-04-17T15:20:37.424000Z","2023-04-17T15:20:38.375000","2023-04-17T15:20:38.277923Z",78,"CE3DWF28",1414,"Information Technology","43","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"932","643d638cba0e9445021b95c5","59e7b0ab3e4b5a00016aa559","APPROVED","2023-04-17T15:19:53.145000Z","2023-04-17T15:21:52.639000Z","2023-04-17T15:21:53.164000","2023-04-17T15:21:53.088779Z",120,"CE3DWF28",2199,"Science, Technology, Engineering & Mathematics","39","Male","White","United States","United States","United States","English","No","Full-Time"
"933","643d63926b21aa0c3fd5de5d","5e2610aad15fdb000c054503","APPROVED","2023-04-17T15:19:50.449000Z","2023-04-17T15:21:20.818000Z","2023-04-17T15:21:21.339000","2023-04-17T15:21:21.226319Z",91,"CE3DWF28",3807,"Science, Technology, Engineering & Mathematics","59","Male","White","United States","United States","United States","English","No","Full-Time"
"934","643d639d38cbb7948d99a524","55b67c31fdf99b26b999cc1e","APPROVED","2023-04-17T15:20:14.749000Z","2023-04-17T15:21:39.161000Z","2023-04-17T15:21:40.216000","2023-04-17T15:21:40.149526Z",85,"CE3DWF28",3316,"Information Technology","41","Female","White","United States","United States","United States","English","No","Full-Time"
"935","643d63a797b9a96329110dda","5e93738e5156380617967010","APPROVED","2023-04-17T15:20:11.678000Z","2023-04-17T15:22:25.895000Z","2023-04-17T15:22:26.510000","2023-04-17T15:22:26.371576Z",135,"CE3DWF28",3251,"Information Technology","39","Male","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"936","643d63bd7260a8e3f3165623","6407af454d0bd6f071456fa4","APPROVED","2023-04-17T15:20:33.335000Z","2023-04-17T15:21:34.715000Z","2023-04-17T15:21:35.278000","2023-04-17T15:21:35.189779Z",62,"CE3DWF28",308,"Information Technology","40","Male","White","United States","United States","United States","English","No","Full-Time"
"937","643d63e0472106cc4a80df24","6400dd1989ab273946e939eb","APPROVED","2023-04-17T15:21:08.955000Z","2023-04-17T15:26:59.747000Z","2023-04-17T15:27:00.237000","2023-04-17T15:27:00.138109Z",351,"CE3DWF28",265,"Information Technology","30","Male","White","United States","United States","United States","English","No","Full-Time"
"938","643d63ed93bd78c62e71669b","5bf3599c3b6cdc00010f3741","APPROVED","2023-04-17T15:21:20.028000Z","2023-04-17T15:22:30.378000Z","2023-04-17T15:22:30.874000","2023-04-17T15:22:30.795755Z",71,"CE3DWF28",433,"Science, Technology, Engineering & Mathematics","28","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"939","643d6401792d87429e24bb21","6304e1c6e359b6e618e00ada","APPROVED","2023-04-17T15:21:41.454000Z","2023-04-17T15:23:17.955000Z","2023-04-17T15:23:24.355000","2023-04-17T15:23:24.270587Z",97,"CE3DWF28",1754,"Information Technology","59","Female","White","United States","United States","United States","English","No","Full-Time"
"940","643d641695e6d82b6ac2f10a","5ff591cba89e1b000bfb9852","APPROVED","2023-04-17T15:22:01.259000Z","2023-04-17T15:22:54.530000Z","2023-04-17T15:23:00.336000","2023-04-17T15:22:55.072177Z",54,"CE3DWF28",4848,"Science, Technology, Engineering & Mathematics","37","Male","White","United States","United States","United States","English","No","Full-Time"
"941","643d642dd5c2095a9f8560fa","5fc46f87f8b6b98b2ae7d8cb","APPROVED","2023-04-17T15:22:26.921000Z","2023-04-17T15:24:15.846000Z","2023-04-17T15:24:16.332000Z","2023-04-17T15:24:16.893209Z",109,"CE3DWF28",3677,"Information Technology","46","Male","White","Germany","United States","United States","German","No","Full-Time"
"942","643d643446359b932e2aa6d0","5ac16e870527ba0001c1f27e","APPROVED","2023-04-17T15:22:28.896000Z","2023-04-17T15:28:00.642000Z","2023-04-17T15:28:01.189000","2023-04-17T15:28:01.105685Z",332,"CE3DWF28",1774,"Information Technology","41","Male","Black","United States","United States","United States","English","No","Full-Time"
"943","643d6445ab7edd2cd9aaa3cb","60919c8f1b024991374cfb2d","APPROVED","2023-04-17T15:22:50.663000Z","2023-04-17T15:25:04.676000Z","2023-04-17T15:25:10.413000","2023-04-17T15:25:05.330425Z",135,"CE3DWF28",2426,"Information Technology","24","Female","White","United States","United States","United States","English","No","DATA_EXPIRED"
"944","643d644745585bb4e29c2e23","5e9c4666d28cb0023c8d43a5","APPROVED","2023-04-17T15:22:53.766000Z","2023-04-17T15:24:51.146000Z","2023-04-17T15:24:51.753000","2023-04-17T15:24:51.687455Z",118,"CE3DWF28",2943,"Science, Technology, Engineering & Mathematics","65","Male","White","United States","United States","United States","English","No","DATA_EXPIRED"
"945","643d64496ffe82426e8f3a3a","562435d4ed6e5a0011c812d0","APPROVED","2023-04-17T15:22:52.563000Z","2023-04-17T15:24:45.048000Z","2023-04-17T15:24:45.639000","2023-04-17T15:24:45.533949Z",113,"CE3DWF28",661,"Science, Technology, Engineering & Mathematics","35","Female","White","Netherlands","United States","United States","English","No","Part-Time"
"946","643d644caa51990f35fdfd38","610e0a1e95c323743ff02dcb","APPROVED","2023-04-17T15:22:57.039000Z","2023-04-17T15:24:19.260000Z","2023-04-17T15:24:19.764000","2023-04-17T15:24:19.659622Z",83,"CE3DWF28",1725,"Science, Technology, Engineering & Mathematics","37","Male","Black","United States","United States","United States","English","No","Full-Time"
"947","643d644ebff8a479918b4b06","54d2c4e2fdf99b2c319a8cf6","APPROVED","2023-04-17T15:22:58.529000Z","2023-04-17T15:26:38.315000Z","2023-04-17T15:26:41.077000Z","2023-04-17T15:26:41.403395Z",220,"CE3DWF28",2127,"Information Technology","45","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"948","643d6457758f750d4ca936f9","63e52375623b4d566a9a934c","APPROVED","2023-04-17T15:23:06.233000Z","2023-04-17T15:24:59.379000Z","2023-04-17T15:24:59.917000","2023-04-17T15:24:59.848505Z",114,"CE3DWF28",567,"Information Technology","33","Male","Other","Morocco","United States","United States","English","No","Full-Time"
"949","643d646c443cc47951e8d27a","62354223d36eda662355a9c0","APPROVED","2023-04-17T15:23:31.958000Z","2023-04-17T15:24:58.237000Z","2023-04-17T15:25:02.695000","2023-04-17T15:25:02.616525Z",87,"CE3DWF28",1251,"Information Technology","40","Male","White","United States","United States","United States","English","No","Full-Time"
