StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,ProlificID,Age,Gender,Education,Salary,AIKnowledge,UsedAI,TimeEnergy,SimilarTasks,EnhanceHurt,Attention,Comments
04/17/2023 15:02,04/17/2023 15:05,IP Address,97.92.152.27,100,157,TRUE,04/17/2023 15:05,R_3NxQZG1tAkYUSVl,40.785,-99.7515,anonymous,EN,I consent to participate in this study,5f598c0f74dddc1da6732f9c,22,Male,High School,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:03,04/17/2023 15:05,IP Address,24.126.9.130,100,126,TRUE,04/17/2023 15:05,R_1hWG4IPTcyzWZK3,38.894,-77.0365,anonymous,EN,I consent to participate in this study,614227ca2722b36a2e6a593b,45,Female,Graduate Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 15:03,04/17/2023 15:05,IP Address,107.77.236.99,100,120,TRUE,04/17/2023 15:05,R_216O2LOsMTVHUBi,37.751,-97.822,anonymous,EN,I consent to participate in this study,64012a73e89cfb7ce16391ab,32,Male,High School,"$25,001 - $50,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save some time,Can perform many tasks,AI will enhance my work,Predict a future weather event,
04/17/2023 15:02,04/17/2023 15:05,IP Address,68.197.123.136,100,174,TRUE,04/17/2023 15:05,R_bPc09rx5M2XrWiB,40.8012,-72.7517,anonymous,EN,I consent to participate in this study,633dbb46887d82536a9ee265,45,Male,Some College,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:04,04/17/2023 15:06,IP Address,96.239.35.163,100,148,TRUE,04/17/2023 15:06,R_3rTJby4pfN37ghZ,40.598,-73.9467,anonymous,EN,I consent to participate in this study,60ea75cf7853c36527784467,44,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 15:05,04/17/2023 15:07,IP Address,73.244.173.239,100,134,TRUE,04/17/2023 15:07,R_1jwyGTaKlRwIDML,27.5892,-80.4005,anonymous,EN,I consent to participate in this study,62e097c92160176b0b9c2619,37,Female,High School,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 14:58,04/17/2023 15:07,IP Address,174.239.88.7,100,513,TRUE,04/17/2023 15:07,R_29tA1o27czWVINJ,28.6344,-81.6221,anonymous,EN,I consent to participate in this study,6369dfcfb205120e7442ea69,59,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 15:06,04/17/2023 15:08,IP Address,104.228.93.178,100,142,TRUE,04/17/2023 15:08,R_1F96GFVnYlGA3Bv,42.57,-77.7109,anonymous,EN,I consent to participate in this study,5d2be08d51dbc80015b35ea4,45,Male,High School,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:06,04/17/2023 15:09,IP Address,73.223.104.233,100,178,TRUE,04/17/2023 15:09,R_3JDxl9oFdbeHQC1,37.722,-122.1643,anonymous,EN,I consent to participate in this study,6422f34be2b8257efb345837,48,Female,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,AI will make things easier and trickier for mankind
04/17/2023 15:07,04/17/2023 15:09,IP Address,67.181.115.96,100,130,TRUE,04/17/2023 15:09,R_DwqemaQsfpA8EpP,38.0004,-121.3105,anonymous,EN,I consent to participate in this study,5feffe5b069e3b33013fc664,33,Male,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:09,04/17/2023 15:09,IP Address,72.13.157.188,100,55,TRUE,04/17/2023 15:09,R_5aPiFqReA3OSnxn,25.9585,-80.1381,anonymous,EN,I consent to participate in this study,604a7e9f84bf0e7937200df5,29,Male,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save no time,Cannot perform any tasks,AI will detract from my work,Compose an email,
04/17/2023 15:08,04/17/2023 15:10,IP Address,99.36.13.230,100,95,TRUE,04/17/2023 15:10,R_6g0yk87cM85IrK1,43.0382,-87.91,anonymous,EN,I consent to participate in this study,5ad2c8334d061300011b1985,28,Male,High School,"$100,000+",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:08,04/17/2023 15:10,IP Address,47.204.138.117,100,96,TRUE,04/17/2023 15:10,R_SC7fd0PKad5ehDb,27.935,-82.3772,anonymous,EN,I consent to participate in this study,611622ddd8be1ac51298cb89,20,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:09,04/17/2023 15:10,IP Address,99.109.93.84,100,77,TRUE,04/17/2023 15:10,R_3nwoBpUZs5tSJUB,34.0068,-118.256,anonymous,EN,I consent to participate in this study,62dd9de432522cb0157febc9,28,Male,Some College,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Operate a self-driving car,
04/17/2023 15:09,04/17/2023 15:11,IP Address,67.9.137.138,100,95,TRUE,04/17/2023 15:11,R_3kpQJ1rNGuyhk9Y,27.7465,-82.7502,anonymous,EN,I consent to participate in this study,57027c1f68c641000e0c8970,44,Female,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:10,04/17/2023 15:11,IP Address,104.180.12.247,100,74,TRUE,04/17/2023 15:11,R_3nfaBQHGnheERNR,34.0757,-118.3161,anonymous,EN,I consent to participate in this study,5e1510a1c76aa6b119558fd6,33,Male,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:09,04/17/2023 15:11,IP Address,172.58.19.248,100,120,TRUE,04/17/2023 15:11,R_3iQCJKfdHYVz3Fu,33.4512,-112.0876,anonymous,EN,I consent to participate in this study,5e976f67be609822f1146463,52,Male,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Neutral,Can perform all tasks,AI will enhance my work,Predict a future weather event,
04/17/2023 15:11,04/17/2023 15:12,IP Address,76.105.49.138,100,64,TRUE,04/17/2023 15:12,R_xckCMOm0xo6vqTv,38.4207,-121.3623,anonymous,EN,I consent to participate in this study,5c3a518e0b5bb30001033afd,29,Male,Some College,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:12,04/17/2023 15:13,IP Address,174.203.247.185,100,58,TRUE,04/17/2023 15:13,R_3noVO7KaSWKtSLN,35.2316,-80.8428,anonymous,EN,I consent to participate in this study,60c566e8aba6a80dffdb1a8e,21,Female,High School,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 15:12,04/17/2023 15:13,IP Address,67.249.71.202,100,64,TRUE,04/17/2023 15:13,R_2Yf9GKnBfyKPfYz,42.4617,-75.0534,anonymous,EN,I consent to participate in this study,6100073943fa0309e141f522,21,Female,Bachelor’s Degree,"$0 - $25,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 15:13,04/17/2023 15:14,IP Address,172.58.46.162,100,52,TRUE,04/17/2023 15:14,R_3QEiS60pP4xCfi8,47.6034,-122.3414,anonymous,EN,I consent to participate in this study,62a7c4d5266dfb89bf94fec8,45,Female,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,Thank you
04/17/2023 15:13,04/17/2023 15:15,IP Address,98.165.170.15,100,114,TRUE,04/17/2023 15:15,R_2Qz9UjcOaAW4SEe,33.4683,-112.0549,anonymous,EN,I consent to participate in this study,5ac09acbe734400001da0afa,33,Female,Some College,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:05,04/17/2023 15:15,IP Address,75.107.194.29,100,598,TRUE,04/17/2023 15:15,R_tYulop63jEJWCM9,29.5121,-82.3068,anonymous,EN,I consent to participate in this study,639f64e943f91a180d9caef0,48,Female,High School,"$25,001 - $50,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:13,04/17/2023 15:16,IP Address,72.181.212.155,100,166,TRUE,04/17/2023 15:16,R_3PGpigTwyjAQxoz,32.799,-96.956,anonymous,EN,I consent to participate in this study,612fd3208d3decaf3ec80bcc,48,Female,High School,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:15,04/17/2023 15:16,IP Address,75.108.98.134,100,72,TRUE,04/17/2023 15:16,R_1jDjtvPR9tSLOUy,38.318,-81.5904,anonymous,EN,I consent to participate in this study,5d82be0cf45ead000150f026,41,Female,No Degree,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Operate a self-driving car,
04/17/2023 15:15,04/17/2023 15:17,IP Address,74.77.244.229,100,109,TRUE,04/17/2023 15:17,R_r9AQ5vDt9B7RcTn,42.4325,-79.3329,anonymous,EN,I consent to participate in this study,558ffe16fdf99b3f7aada34d,36,Female,Some College,"$0 - $25,000",Somewhat familiar (heard of AI but have no knowledge of it),No,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:16,04/17/2023 15:17,IP Address,73.128.192.119,100,51,TRUE,04/17/2023 15:17,R_1IBgNapdxcQJgpZ,39.1541,-76.717,anonymous,EN,I consent to participate in this study,5e22fce6db62ba5aec3e53b1,38,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 15:16,04/17/2023 15:18,IP Address,68.81.73.73,100,95,TRUE,04/17/2023 15:18,R_22txucAqJtjVUHf,39.9943,-75.1181,anonymous,EN,I consent to participate in this study,5b9b4cc406114100010660f0,30,Male,High School,"$25,001 - $50,000",Somewhat familiar (heard of AI but have no knowledge of it),No,Save a lot of time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:08,04/17/2023 15:19,IP Address,98.40.27.16,100,643,TRUE,04/17/2023 15:19,R_10qphudpgo7QWTp,36.0014,-83.9125,anonymous,EN,I consent to participate in this study,5d849ee0a954540019f513dd,33,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:16,04/17/2023 15:19,IP Address,72.2.254.83,100,184,TRUE,04/17/2023 15:19,R_6GAvLXQ0MrauNuF,37.8594,-86.0019,anonymous,EN,I consent to participate in this study,6307bd3bb93e804d22332b3e,32,Male,High School,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:18,04/17/2023 15:19,IP Address,73.106.47.28,100,104,TRUE,04/17/2023 15:20,R_2EsHcETNjYoj0uq,33.7838,-84.4455,anonymous,EN,I consent to participate in this study,64135f3a5f83c8b43e569213,18,Female,High School,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 15:18,04/17/2023 15:20,IP Address,35.150.236.125,100,101,TRUE,04/17/2023 15:20,R_3PsLBU3LzgvkeDu,33.9761,-83.3632,anonymous,EN,I consent to participate in this study,62e185310b9f424dae8113a9,19,Male,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:19,04/17/2023 15:20,IP Address,174.106.38.152,100,79,TRUE,04/17/2023 15:20,R_ehtWodlmmJRvhRL,34.2283,-77.9519,anonymous,EN,I consent to participate in this study,591ed2c61c6d600001aafddd,32,Female,Some College,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 15:18,04/17/2023 15:20,IP Address,71.225.79.105,100,172,TRUE,04/17/2023 15:20,R_2Xpa02Ch41tllPq,39.7458,-75.581,anonymous,EN,I consent to participate in this study,60bd28cc95ab27d4f4f6ada3,55,Male,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:19,04/17/2023 15:21,IP Address,107.77.236.51,100,113,TRUE,04/17/2023 15:21,R_1plpC9UqUrs69kI,37.751,-97.822,anonymous,EN,I consent to participate in this study,6287d1278f5285de4c237d50,33,Male,High School,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:20,04/17/2023 15:21,IP Address,107.13.195.234,100,92,TRUE,04/17/2023 15:21,R_2YnaMY4KCMjTycG,35.6577,-78.3837,anonymous,EN,I consent to participate in this study,62672c410f14e7008e2a90ee,55,Male,Some College,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:19,04/17/2023 15:22,IP Address,192.199.185.182,100,180,TRUE,04/17/2023 15:22,R_w7ZILP1xXYJqlqx,36.0769,-83.5668,anonymous,EN,I consent to participate in this study,62e1ce78f3baa9e8ae1acfdf,35,Male,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform many tasks,AI will detract from my work,Compose an email,
04/17/2023 15:20,04/17/2023 15:22,IP Address,172.59.219.219,100,124,TRUE,04/17/2023 15:22,R_3HueBVTvMAAs30d,35.2227,-80.7938,anonymous,EN,I consent to participate in this study,5b86f3cb5470830001b74bbc,39,Male,Graduate Degree,"$25,001 - $50,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save little time,Cannot perform any tasks,AI will enhance my work,Compose an email,
04/17/2023 15:19,04/17/2023 15:22,IP Address,173.28.31.97,100,164,TRUE,04/17/2023 15:22,R_O3RG8VmkwLv3Zzr,42.4709,-92.3347,anonymous,EN,I consent to participate in this study,630d42ab004b0f34fcf4b52e,37,Male,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 15:05,04/17/2023 15:22,IP Address,96.40.150.199,100,1068,TRUE,04/17/2023 15:22,R_C9YWsVOqKiDdAnn,34.0648,-118.086,anonymous,EN,I consent to participate in this study,63d79dd07448168e7afd6990,18,Female,High School,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform many tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 15:22,04/17/2023 15:24,IP Address,76.131.216.132,100,74,TRUE,04/17/2023 15:24,R_2YE8oR5CeXOiTSY,38.8503,-104.8567,anonymous,EN,I consent to participate in this study,63d45a7df8f7c19c1dce7c3d,31,Male,Some College,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:22,04/17/2023 15:24,IP Address,207.44.76.235,100,86,TRUE,04/17/2023 15:24,R_1E5qZXy2IjN5B8H,40.5929,-75.1025,anonymous,EN,I consent to participate in this study,5ec7ba4d034d260470bf98a6,24,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:23,04/17/2023 15:24,IP Address,72.174.210.43,100,63,TRUE,04/17/2023 15:24,R_2cAwMIQAMfnJxAS,39.0761,-108.5451,anonymous,EN,I consent to participate in this study,5e5553e6bcdb1e55a43c78f7,63,Male,Some College,"$0 - $25,000",Somewhat familiar (heard of AI but have no knowledge of it),No,Save no time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Operate a self-driving car,
04/17/2023 15:23,04/17/2023 15:25,IP Address,76.35.69.6,100,74,TRUE,04/17/2023 15:25,R_2dQmxqJec0J05Ta,39.6438,-84.1743,anonymous,EN,I consent to participate in this study,5b0cb441444cef0001ca5fbd,38,Male,Some College,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Compose an email,I would love ai assistance with my job
04/17/2023 15:24,04/17/2023 15:25,IP Address,174.65.73.227,100,103,TRUE,04/17/2023 15:25,R_1Ebzowo8uwFTkN4,32.8123,-116.9172,anonymous,EN,I consent to participate in this study,62957302ad8c1756b553a298,58,Male,Bachelor’s Degree,"$100,000+",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:24,04/17/2023 15:25,IP Address,66.194.72.58,100,67,TRUE,04/17/2023 15:25,R_2wKtXobc3Hhsyfq,47.6137,-122.3104,anonymous,EN,I consent to participate in this study,60fe437b48d82d3e7a00cbfb,24,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:17,04/17/2023 15:26,IP Address,71.179.233.54,100,522,TRUE,04/17/2023 15:26,R_WfA5gglpxY7n5XH,39.3709,-76.8003,anonymous,EN,I consent to participate in this study,63fe65bdfad2487269dc02b5,38,Female,High School,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),No,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:25,04/17/2023 15:26,IP Address,67.87.232.26,100,61,TRUE,04/17/2023 15:26,R_1LbZoPnuizdwK9v,40.8453,-73.2916,anonymous,EN,I consent to participate in this study,55d3586fda14d7000e9531d9,31,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:25,04/17/2023 15:27,IP Address,12.94.254.142,100,109,TRUE,04/17/2023 15:27,R_2bZZ9Vn144Ur5TW,35.2316,-80.8428,anonymous,EN,I consent to participate in this study,6160eaef22c87ba6e0e7414e,25,Male,Graduate Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:26,04/17/2023 15:29,IP Address,69.207.210.156,100,163,TRUE,04/17/2023 15:29,R_3NECuKQVGTj980M,42.4617,-75.0534,anonymous,EN,I consent to participate in this study,5a973b8235237b0001127686,42,Female,High School,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:27,04/17/2023 15:29,IP Address,138.207.251.122,100,108,TRUE,04/17/2023 15:29,R_2YPv60a8aKy7X8D,40.4298,-78.4408,anonymous,EN,I consent to participate in this study,63b3208b1734328e43b42532,56,Female,High School,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,no
04/17/2023 15:29,04/17/2023 15:30,IP Address,47.197.17.184,100,63,TRUE,04/17/2023 15:30,R_2sRA6lLgw8GHneL,28.2365,-82.3289,anonymous,EN,I consent to participate in this study,63d7bcf6c6d8cfc3e10ae0b6,21,Male,Some College,"$0 - $25,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Predict a future weather event,
04/17/2023 15:29,04/17/2023 15:31,IP Address,98.44.129.130,100,95,TRUE,04/17/2023 15:31,R_3h5xpJEeHZwIAn3,29.8143,-95.8049,anonymous,EN,I consent to participate in this study,5ed3fdbdb6ee6f39f590e455,42,Male,Graduate Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Cannot perform any tasks,AI will enhance my work,Compose an email,
04/17/2023 15:20,04/17/2023 15:31,IP Address,96.74.214.193,100,635,TRUE,04/17/2023 15:31,R_2e44UOO743kRSSE,41.804,-87.707,anonymous,EN,I consent to participate in this study,5b272956007d870001c7db05,32,Female,Some College,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Cannot perform any tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:30,04/17/2023 15:32,IP Address,69.127.117.72,100,116,TRUE,04/17/2023 15:32,R_3EXqWwNpnLQdmuF,40.871,-73.051,anonymous,EN,I consent to participate in this study,5f5550685e8dec926f63cef1,28,Male,Some College,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:30,04/17/2023 15:32,IP Address,173.63.90.251,100,107,TRUE,04/17/2023 15:32,R_2SoezZEqYvJVruK,41.0429,-74.1004,anonymous,EN,I consent to participate in this study,5d946449f5241f0018fe2af2,43,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 15:28,04/17/2023 15:32,IP Address,64.223.108.98,100,278,TRUE,04/17/2023 15:32,R_2uBz8g4zqCiVh40,44.5542,-72.6002,anonymous,EN,I consent to participate in this study,638e4ace1c4a380ecc49932f,72,Male,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),No,Save no time,Cannot perform any tasks,AI will detract from my work,Compose an email,"I don't know if you're familiar with :ChaosGPT,"" but it claims its main goal is to eliminate humanity. Consider me Will Smith's character in the movie ""iRobot."" I don't trust them and never will."
04/17/2023 15:31,04/17/2023 15:33,IP Address,174.216.48.11,100,118,TRUE,04/17/2023 15:33,R_6PrDYExXqJPlauJ,39.9476,-75.1474,anonymous,EN,I consent to participate in this study,62fd65d2cb867728e4015273,42,Male,High School,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:30,04/17/2023 15:33,IP Address,166.198.251.109,100,158,TRUE,04/17/2023 15:33,R_WjNJPt9mOYIgkNj,39.9587,-82.9987,anonymous,EN,I consent to participate in this study,5af1c437bfb51a000181d170,27,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),No,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 15:30,04/17/2023 15:34,IP Address,96.227.48.232,100,278,TRUE,04/17/2023 15:34,R_31MbnrwSJeakL7f,39.9664,-75.1685,anonymous,EN,I consent to participate in this study,605bc8caf9e0b0f799baf6da,36,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:33,04/17/2023 15:35,IP Address,98.215.93.19,100,105,TRUE,04/17/2023 15:35,R_2vYpKbqt4x4bGvo,40.4693,-88.9424,anonymous,EN,I consent to participate in this study,63f3a6b6d4c4d564638f38ca,34,Male,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,I have no comments.
04/17/2023 15:33,04/17/2023 15:35,IP Address,184.56.162.235,100,110,TRUE,04/17/2023 15:35,R_1Dp4Mfveq8gk4fF,37.6451,-84.7703,anonymous,EN,I consent to participate in this study,5589a860fdf99b11b2d0404d,40,Male,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Neutral,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 15:31,04/17/2023 15:36,IP Address,66.189.246.154,100,262,TRUE,04/17/2023 15:36,R_27TNcpnVRoGgliQ,33.384,-84.798,anonymous,EN,I consent to participate in this study,5d57f9cdedef630016280505,48,Male,Some College,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform all tasks,AI will enhance my work,Compose an email,"I think that people are looking at AI all wrong. Instead of fearing it, we should embrace it more. While it might take away jobs that we are used to, it will create many many more jobs. Instead of banning programs like chatgpt, our school systems should be encouraging students to use it to develop more creativity. I think this will be one of the things we look back on and go whoa we really got that one wrong."
04/17/2023 15:34,04/17/2023 15:36,IP Address,24.46.46.39,100,110,TRUE,04/17/2023 15:36,R_21oYH1HOSc8wkJu,40.598,-73.9467,anonymous,EN,I consent to participate in this study,5e4d2e7f6603cd16888864e7,25,Female,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),I Don't Know,Save no time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:34,04/17/2023 15:36,IP Address,174.171.95.86,100,99,TRUE,04/17/2023 15:36,R_3JEJnwsyRJDuCE9,30.0009,-95.264,anonymous,EN,I consent to participate in this study,5c2c6e432c45d400014a35e3,40,Male,Bachelor’s Degree,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:35,04/17/2023 15:36,IP Address,70.235.159.112,100,71,TRUE,04/17/2023 15:36,R_3gRh9oT1p34Pq29,32.7246,-117.2258,anonymous,EN,I consent to participate in this study,5febd16bbaa7c4d3e31147a0,33,Female,Some College,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:35,04/17/2023 15:36,IP Address,71.71.232.108,100,70,TRUE,04/17/2023 15:36,R_5cCtc87nJ8d2ak1,36.3402,-79.6622,anonymous,EN,I consent to participate in this study,5c4af67cdccaa800016b3192,41,Male,Graduate Degree,"$50,001 - $75,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 15:34,04/17/2023 15:38,IP Address,73.218.130.86,100,211,TRUE,04/17/2023 15:38,R_1oHzQU0pg74Roe1,42.6481,-71.3343,anonymous,EN,I consent to participate in this study,629e3b29a4c6a6994feefef8,33,Male,Some College,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
